score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
563,286,11165,11165,0.03854186443895956,广东省,2023,历史类,289685,433
562,272,11437,11437,0.03948081536841742,广东省,2023,历史类,289685,433
561,303,11740,11740,0.040526779087629666,广东省,2023,历史类,289685,433
560,313,12053,12053,0.041607263061601396,广东省,2023,历史类,289685,433
559,308,12361,12361,0.04267048690819338,广东省,2023,历史类,289685,433
558,309,12670,12670,0.04373716278026132,广东省,2023,历史类,289685,433
557,339,13009,13009,0.04490739941660769,广东省,2023,历史类,289685,433
556,297,13306,13306,0.04593265098296426,广东省,2023,历史类,289685,433
555,285,13591,13591,0.046916478243609436,广东省,2023,历史类,289685,433
554,358,13949,13949,0.048152303363998825,广东省,2023,历史类,289685,433
553,333,14282,14282,0.049301827847489516,广东省,2023,历史类,289685,433
552,372,14654,14654,0.05058598132454217,广东省,2023,历史类,289685,433
551,342,14996,14996,0.051766574037316396,广东省,2023,历史类,289685,433
550,365,15361,15361,0.05302656333603742,广东省,2023,历史类,289685,433
549,362,15723,15723,0.0542761965583306,广东省,2023,历史类,289685,433
548,367,16090,16090,0.05554308990800352,广东省,2023,历史类,289685,433
547,379,16469,16469,0.056851407563387815,广东省,2023,历史类,289685,433
546,357,16826,16826,0.058083780658301255,广东省,2023,历史类,289685,433
545,384,17210,17210,0.0594093584410653,广东省,2023,历史类,289685,433
544,391,17601,17601,0.06075910040216097,广东省,2023,历史类,289685,433
543,411,18012,18012,0.0621778828727756,广东省,2023,历史类,289685,433
542,416,18428,18428,0.06361392547076998,广东省,2023,历史类,289685,433
541,418,18846,18846,0.06505687211971624,广东省,2023,历史类,289685,433
540,429,19275,19275,0.06653779104889794,广东省,2023,历史类,289685,433
539,421,19696,19696,0.06799109377427205,广东省,2023,历史类,289685,433
538,413,20109,20109,0.06941678029583859,广东省,2023,历史类,289685,433
537,418,20527,20527,0.07085972694478486,广东省,2023,历史类,289685,433
536,412,20939,20939,0.07228196144087544,广东省,2023,历史类,289685,433
535,443,21382,21382,0.07381120872672041,广东省,2023,历史类,289685,433
534,474,21856,21856,0.07544746880231976,广东省,2023,历史类,289685,433
533,465,22321,22321,0.07705266064863558,广东省,2023,历史类,289685,433
532,407,22728,22728,0.07845763501734643,广东省,2023,历史类,289685,433
531,457,23185,23185,0.08003521065985467,广东省,2023,历史类,289685,433
530,426,23611,23611,0.08150577351260853,广东省,2023,历史类,289685,433
529,448,24059,24059,0.08305228092583324,广东省,2023,历史类,289685,433
528,466,24525,24525,0.084660924797625,广东省,2023,历史类,289685,433
527,467,24992,24992,0.08627302069489273,广东省,2023,历史类,289685,433
526,503,25495,25495,0.08800938950929457,广东省,2023,历史类,289685,433
525,472,25967,25967,0.08963874553394204,广东省,2023,历史类,289685,433
524,472,26439,26439,0.0912681015585895,广东省,2023,历史类,289685,433
523,512,26951,26951,0.09303553860227488,广东省,2023,历史类,289685,433
522,476,27427,27427,0.09467870272882614,广东省,2023,历史类,289685,433
521,498,27925,27925,0.09639781141584824,广东省,2023,历史类,289685,433
520,462,28387,28387,0.09799264718573623,广东省,2023,历史类,289685,433
519,530,28917,28917,0.09982222068798868,广东省,2023,历史类,289685,433
518,508,29425,29425,0.10157584962977027,广东省,2023,历史类,289685,433
517,555,29980,29980,0.10349172376892142,广东省,2023,历史类,289685,433
516,541,30521,30521,0.10535926955140928,广东省,2023,历史类,289685,433
515,567,31088,31088,0.10731656799627182,广东省,2023,历史类,289685,433
